condition,batch,population,pid,round,puzzle,ai,transfer,form,variant,consented_at,pretask_at,prompt_rule,prompt_mean_score,prompt_passed,carryover,reached_demographics,effort_median,skill_rating,age,education,genai_usage,gate_correct,gate_confidence,ai_turns,end_reason,decisions,score,decisions_first_n,score_first_n,kept_win_score,kept_win_first_n,opener_optimal,disc_loss_total,disc_loss_per_decision,seconds,completed,black_discs,white_discs,margin,won,moves,attempts,solved,transfer_rounds,transfer_score,transfer_decisions,transfer_rate,transfer_wins,transfer_solved,transfer_openers,transfer_disc_loss,transfer_label
intervention_v9,intervention_v9,non-adopters,p499,R1,oc20260727,True,False,,v9_two_rows,2026-08-19T18:33:02.425884+00:00,2026-08-19T18:36:23.717315+00:00,mean,2.667,True,False,True,3.0,1,51.0,some_college,few_times_week,True,2,13,manual,6,6,3,3,6,3,True,0,0.0,694,True,41,23,18.0,True,b7 c8 a7 a3 a1 h1,1,True,2,1.0,4.0,0.25,0.0,0.0,0.0,40.0,Strugglers
intervention_v9,intervention_v9,non-adopters,p499,R2,b220260706,False,True,,v9_two_rows,2026-08-19T18:33:02.425884+00:00,2026-08-19T18:36:23.717315+00:00,mean,2.667,True,False,True,3.0,1,51.0,some_college,few_times_week,True,2,0,manual,2,0,2,0,0,0,False,24,12.0,4,True,26,38,-12.0,False,g2! h2!,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,40.0,Strugglers
intervention_v9,intervention_v9,non-adopters,p499,R3,bg20260726,False,True,,v9_two_rows,2026-08-19T18:33:02.425884+00:00,2026-08-19T18:36:23.717315+00:00,mean,2.667,True,False,True,3.0,1,51.0,some_college,few_times_week,True,2,0,manual,2,1,2,1,0,0,False,16,8.0,19,True,26,38,-12.0,False,g7! b2,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,40.0,Strugglers
intervention_v9,intervention_v9,non-adopters,p660,R1,oc20260727,True,False,,v9_two_rows,2026-08-19T11:33:33.502847+00:00,2026-08-19T11:27:35.434585+00:00,mean,2.667,True,False,True,3.0,1,64.0,some_postgrad,weekly,False,2,5,manual,4,3,3,3,3,3,True,36,9.0,71,True,23,41,-18.0,False,b7 c8 a7 g2!,1,False,2,5.0,6.0,0.833,1.0,1.0,2.0,10.0,Solvers
intervention_v9,intervention_v9,non-adopters,p660,R2,b220260706,False,True,,v9_two_rows,2026-08-19T11:33:33.502847+00:00,2026-08-19T11:27:35.434585+00:00,mean,2.667,True,False,True,3.0,1,64.0,some_postgrad,weekly,False,2,0,manual,3,3,3,3,3,3,True,0,0.0,11,True,38,26,12.0,True,g7 h1 g2,1,True,2,5.0,6.0,0.833,1.0,1.0,2.0,10.0,Solvers
intervention_v9,intervention_v9,non-adopters,p660,R3,bg20260726,False,True,,v9_two_rows,2026-08-19T11:33:33.502847+00:00,2026-08-19T11:27:35.434585+00:00,mean,2.667,True,False,True,3.0,1,64.0,some_postgrad,weekly,False,2,0,manual,3,2,3,2,1,1,True,10,3.3,11,True,29,35,-6.0,False,b2 h7! g8,1,False,2,5.0,6.0,0.833,1.0,1.0,2.0,10.0,Solvers
intervention_v9,intervention_v9,non-adopters,p674,R1,oc20260727,True,False,,v9_two_rows,2026-08-19T11:00:43.449222+00:00,2026-08-19T11:04:08.822638+00:00,mean,1.667,True,False,True,3.0,2,41.0,postgrad,few_times_month,False,2,9,manual,6,6,3,3,6,3,True,0,0.0,163,True,41,23,18.0,True,b7 c8 a7 a3 a1 h1,1,True,2,1.0,4.0,0.25,0.0,0.0,0.0,38.0,Strugglers
intervention_v9,intervention_v9,non-adopters,p674,R2,b220260706,False,True,,v9_two_rows,2026-08-19T11:00:43.449222+00:00,2026-08-19T11:04:08.822638+00:00,mean,1.667,True,False,True,3.0,2,41.0,postgrad,few_times_month,False,2,0,manual,2,1,2,1,0,0,False,14,7.0,6,True,31,33,-2.0,False,g1! g7,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,38.0,Strugglers
intervention_v9,intervention_v9,non-adopters,p674,R3,bg20260726,False,True,,v9_two_rows,2026-08-19T11:00:43.449222+00:00,2026-08-19T11:04:08.822638+00:00,mean,1.667,True,False,True,3.0,2,41.0,postgrad,few_times_month,False,2,0,manual,2,0,2,0,0,0,False,24,12.0,3,True,22,42,-20.0,False,g7! g8!,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,38.0,Strugglers
intervention_v9,intervention_v9,non-adopters,p756,R1,oc20260727,True,False,,v9_two_rows,2026-08-19T11:16:38.321470+00:00,2026-08-19T11:18:33.049476+00:00,mean,1.0,True,False,True,3.0,1,33.0,bachelors,never,False,1,5,manual,3,2,3,2,1,1,True,38,12.7,5,True,22,42,-20.0,False,b7 b6! b8,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,42.0,Strugglers
intervention_v9,intervention_v9,non-adopters,p756,R2,b220260706,False,True,,v9_two_rows,2026-08-19T11:16:38.321470+00:00,2026-08-19T11:18:33.049476+00:00,mean,1.0,True,False,True,3.0,1,33.0,bachelors,never,False,1,0,manual,2,1,2,1,0,0,False,16,8.0,5,True,30,34,-4.0,False,g2! g7,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,42.0,Strugglers
intervention_v9,intervention_v9,non-adopters,p756,R3,bg20260726,False,True,,v9_two_rows,2026-08-19T11:16:38.321470+00:00,2026-08-19T11:18:33.049476+00:00,mean,1.0,True,False,True,3.0,1,33.0,bachelors,never,False,1,0,manual,2,0,2,0,0,0,False,26,13.0,2,True,21,43,-22.0,False,h7! g7!,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,42.0,Strugglers
intervention_v9,intervention_v9,non-adopters,p778,R1,oc20260727,True,False,,v9_two_rows,2026-08-19T19:26:20.899923+00:00,2026-08-19T19:39:02.595212+00:00,mean,1.0,True,False,True,3.0,1,47.0,hs_graduate,less_than_monthly,False,3,5,manual,4,1,3,0,0,0,False,42,10.5,34,True,20,44,-24.0,False,b6! b7! c8! a7,1,False,2,4.0,6.0,0.667,0.0,0.0,1.0,30.0,Solvers
intervention_v9,intervention_v9,non-adopters,p778,R2,b220260706,False,True,,v9_two_rows,2026-08-19T19:26:20.899923+00:00,2026-08-19T19:39:02.595212+00:00,mean,1.0,True,False,True,3.0,1,47.0,hs_graduate,less_than_monthly,False,3,0,manual,3,2,3,2,2,2,True,14,4.7,19,True,31,33,-2.0,False,g7 h1 h2!,1,False,2,4.0,6.0,0.667,0.0,0.0,1.0,30.0,Solvers
intervention_v9,intervention_v9,non-adopters,p778,R3,bg20260726,False,True,,v9_two_rows,2026-08-19T19:26:20.899923+00:00,2026-08-19T19:39:02.595212+00:00,mean,1.0,True,False,True,3.0,1,47.0,hs_graduate,less_than_monthly,False,3,0,manual,3,2,3,2,0,0,False,16,5.3,7,True,26,38,-12.0,False,h7! b2 g8,1,False,2,4.0,6.0,0.667,0.0,0.0,1.0,30.0,Solvers
