condition,batch,population,pid,round,puzzle,ai,transfer,form,variant,consented_at,pretask_at,prompt_rule,prompt_mean_score,prompt_passed,carryover,reached_demographics,effort_median,skill_rating,age,education,genai_usage,gate_correct,gate_confidence,ai_turns,end_reason,decisions,score,decisions_first_n,score_first_n,kept_win_score,kept_win_first_n,opener_optimal,disc_loss_total,disc_loss_per_decision,seconds,completed,black_discs,white_discs,margin,won,moves,attempts,solved,transfer_rounds,transfer_score,transfer_decisions,transfer_rate,transfer_wins,transfer_solved,transfer_openers,transfer_disc_loss,transfer_label
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p464,R2,b220260706,False,True,,,2026-08-18T17:24:32.072396+00:00,,mean,1.667,True,False,True,,3,26.0,bachelors,daily,False,2,0,manual,2,1,2,1,0,0,False,16,8.0,3,True,30,34,-4.0,False,g2! g7,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,40.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p464,R3,bg20260726,False,True,,,2026-08-18T17:24:32.072396+00:00,,mean,1.667,True,False,True,,3,26.0,bachelors,daily,False,2,0,manual,2,0,2,0,0,0,False,24,12.0,5,True,22,42,-20.0,False,g7! g8!,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,40.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p491,R1,oc20260727,True,False,,,,,carried over from phase 1,,True,True,False,,4,,,,False,2,5,manual,4,2,3,2,0,0,False,40,10.0,20,True,21,43,-22.0,False,g2! b6 b7 a7!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,46.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p491,R2,b220260706,False,True,,,,,carried over from phase 1,,True,True,False,,4,,,,False,2,0,manual,2,0,2,0,0,0,False,24,12.0,5,True,26,38,-12.0,False,g2! h2!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,46.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p491,R3,bg20260726,False,True,,,,,carried over from phase 1,,True,True,False,,4,,,,False,2,0,manual,2,0,2,0,0,0,False,22,11.0,5,True,23,41,-18.0,False,g7! h7!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,46.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p525,R1,oc20260727,True,False,,,2026-08-18T11:38:27.223125+00:00,,mean,1.667,True,False,True,,2,31.0,bachelors,less_than_monthly,False,2,5,manual,5,3,3,2,0,0,False,40,8.0,132,True,21,43,-22.0,False,g2! b6 b7 c8 a7!,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,28.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p525,R2,b220260706,False,True,,,2026-08-18T11:38:27.223125+00:00,,mean,1.667,True,False,True,,2,31.0,bachelors,less_than_monthly,False,2,0,manual,2,1,2,1,0,0,False,14,7.0,5,True,31,33,-2.0,False,g1! g7,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,28.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p525,R3,bg20260726,False,True,,,2026-08-18T11:38:27.223125+00:00,,mean,1.667,True,False,True,,2,31.0,bachelors,less_than_monthly,False,2,0,manual,2,0,2,0,0,0,False,14,7.0,7,True,27,37,-10.0,False,g8! h7!,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,28.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p550,R1,oc20260727,True,False,,,,,carried over from phase 1,,True,True,False,,5,,,,False,2,6,manual,4,1,3,1,0,0,False,40,10.0,157,True,21,43,-22.0,False,g2! b6 c8! b8!,1,False,2,2.0,5.0,0.4,0.0,0.0,1.0,44.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p550,R2,b220260706,False,True,,,,,carried over from phase 1,,True,True,False,,5,,,,False,2,0,manual,2,0,2,0,0,0,False,30,15.0,3,True,23,41,-18.0,False,g1! g2!,1,False,2,2.0,5.0,0.4,0.0,0.0,1.0,44.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p550,R3,bg20260726,False,True,,,,,carried over from phase 1,,True,True,False,,5,,,,False,2,0,manual,3,2,3,2,1,1,True,14,4.7,14,True,27,37,-10.0,False,b2 g7! h7,1,False,2,2.0,5.0,0.4,0.0,0.0,1.0,44.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p560,R1,oc20260727,True,False,,,2026-08-19T11:51:06.008589+00:00,,mean,2.667,True,False,True,,dont_know,44.0,bachelors,less_than_monthly,True,2,5,manual,4,3,3,3,3,3,True,36,9.0,132,True,23,41,-18.0,False,b7 c8 a7 g2!,1,False,2,1.0,4.0,0.25,0.0,0.0,1.0,38.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p560,R2,b220260706,False,True,,,2026-08-19T11:51:06.008589+00:00,,mean,2.667,True,False,True,,dont_know,44.0,bachelors,less_than_monthly,True,2,0,manual,2,1,2,1,1,1,True,12,6.0,7,True,32,32,0.0,False,g7 g2!,1,False,2,1.0,4.0,0.25,0.0,0.0,1.0,38.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p560,R3,bg20260726,False,True,,,2026-08-19T11:51:06.008589+00:00,,mean,2.667,True,False,True,,dont_know,44.0,bachelors,less_than_monthly,True,2,0,manual,2,0,2,0,0,0,False,26,13.0,5,True,21,43,-22.0,False,h7! g7!,1,False,2,1.0,4.0,0.25,0.0,0.0,1.0,38.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p572,R1,oc20260727,True,False,,,2026-08-18T22:33:33.485603+00:00,,mean,2.667,True,False,True,,2,18.0,hs_graduate,few_times_month,False,1,5,manual,3,1,3,1,0,0,False,38,12.7,94,True,22,42,-20.0,False,b6! c8! a8,1,False,2,4.0,6.0,0.667,1.0,1.0,2.0,22.0,Solvers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p572,R2,b220260706,False,True,,,2026-08-18T22:33:33.485603+00:00,,mean,2.667,True,False,True,,2,18.0,hs_graduate,few_times_month,False,1,0,manual,3,3,3,3,3,3,True,0,0.0,7,True,38,26,12.0,True,g7 h1 g2,1,True,2,4.0,6.0,0.667,1.0,1.0,2.0,22.0,Solvers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p572,R3,bg20260726,False,True,,,2026-08-18T22:33:33.485603+00:00,,mean,2.667,True,False,True,,2,18.0,hs_graduate,few_times_month,False,1,0,manual,3,1,3,1,1,1,True,22,7.3,8,True,23,41,-18.0,False,b2 g7! h8!,1,False,2,4.0,6.0,0.667,1.0,1.0,2.0,22.0,Solvers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p585,R1,oc20260727,True,False,,,2026-08-18T11:34:19.684960+00:00,,mean,2.333,True,False,True,,2,35.0,some_college,daily,False,2,5,manual,5,4,3,2,0,0,False,32,6.4,131,True,25,39,-14.0,False,b6! g2 b7 c8 a8,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,46.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p585,R2,b220260706,False,True,,,2026-08-18T11:34:19.684960+00:00,,mean,2.333,True,False,True,,2,35.0,some_college,daily,False,2,0,manual,2,0,2,0,0,0,False,24,12.0,5,True,26,38,-12.0,False,g2! h2!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,46.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p585,R3,bg20260726,False,True,,,2026-08-18T11:34:19.684960+00:00,,mean,2.333,True,False,True,,2,35.0,some_college,daily,False,2,0,manual,2,0,2,0,0,0,False,22,11.0,5,True,23,41,-18.0,False,g7! h7!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,46.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p59,R1,oc20260727,True,False,,,2026-08-18T21:13:54.325799+00:00,,carried over from phase 1,2.0,True,True,True,,1,40.0,bachelors,few_times_week,True,1,5,manual,6,6,3,3,6,3,True,0,0.0,124,True,41,23,18.0,True,b7 c8 a7 a3 a1 h1,1,True,2,1.0,4.0,0.25,0.0,0.0,0.0,46.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p59,R2,b220260706,False,True,,,2026-08-18T21:13:54.325799+00:00,,carried over from phase 1,2.0,True,True,True,,1,40.0,bachelors,few_times_week,True,1,0,manual,2,0,2,0,0,0,False,30,15.0,3,True,23,41,-18.0,False,g1! g2!,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,46.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p59,R3,bg20260726,False,True,,,2026-08-18T21:13:54.325799+00:00,,carried over from phase 1,2.0,True,True,True,,1,40.0,bachelors,few_times_week,True,1,0,manual,2,1,2,1,0,0,False,16,8.0,2,True,26,38,-12.0,False,h7! g8,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,46.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p605,R1,oc20260727,True,False,,,2026-08-18T19:57:57.715159+00:00,,mean,2.667,True,False,True,,2,56.0,some_college,few_times_week,False,2,5,manual,5,4,3,2,2,2,True,24,4.8,136,True,29,35,-6.0,False,b7 c8 g2! a1 a7,1,False,2,4.0,6.0,0.667,1.0,1.0,2.0,22.0,Solvers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p605,R2,b220260706,False,True,,,2026-08-18T19:57:57.715159+00:00,,mean,2.667,True,False,True,,2,56.0,some_college,few_times_week,False,2,0,manual,3,3,3,3,3,3,True,0,0.0,16,True,38,26,12.0,True,g7 h1 g2,1,True,2,4.0,6.0,0.667,1.0,1.0,2.0,22.0,Solvers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p605,R3,bg20260726,False,True,,,2026-08-18T19:57:57.715159+00:00,,mean,2.667,True,False,True,,2,56.0,some_college,few_times_week,False,2,0,manual,3,1,3,1,1,1,True,22,7.3,20,True,23,41,-18.0,False,b2 g7! h8!,1,False,2,4.0,6.0,0.667,1.0,1.0,2.0,22.0,Solvers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p624,R1,oc20260727,True,False,,,,,mean,3.667,False,False,False,,3,,,,False,3,6,manual,3,2,3,2,2,2,True,38,12.7,74,True,22,42,-20.0,False,b7 c8 b6!,1,False,2,4.0,5.0,0.8,1.0,1.0,1.0,14.0,Solvers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p624,R2,b220260706,False,True,,,,,mean,3.667,False,False,False,,3,,,,False,3,0,manual,2,1,2,1,0,0,False,14,7.0,6,True,31,33,-2.0,False,g1! g7,1,False,2,4.0,5.0,0.8,1.0,1.0,1.0,14.0,Solvers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p624,R3,bg20260726,False,True,,,,,mean,3.667,False,False,False,,3,,,,False,3,0,manual,3,3,3,3,3,3,True,0,0.0,8,True,34,30,4.0,True,b2 g8 h7,1,True,2,4.0,5.0,0.8,1.0,1.0,1.0,14.0,Solvers
