pid,round,puzzle,ai,transfer,skill_rating,age,education,genai_usage,gate_correct,gate_confidence,ai_turns,end_reason,decisions,score,decisions_first_n,score_first_n,kept_win_score,kept_win_first_n,opener_optimal,disc_loss_total,disc_loss_per_decision,seconds,completed,black_discs,white_discs,margin,won,moves,attempts,solved,transfer_rounds,transfer_score,transfer_decisions,transfer_rate,transfer_wins,transfer_solved,transfer_openers,transfer_disc_loss,transfer_label
p230,R3,bg20260726,False,True,dont_know,35,some_college,weekly,False,1,0,manual,2,1,2,1,0,0,False,8,4.0,8,True,30,34,-4,False,g8! g7,1,False,2,1,4,0.25,0,0,0,32,Strugglers
p607,R1,oc20260727,True,False,1,51,bachelors,few_times_week,False,2,0,manual,2,0,2,0,0,0,False,54,27.0,17,True,14,50,-36,False,a7! c8!,1,False,2,5,6,0.833,1,1,2,14,Solvers
p607,R2,b220260706,False,True,1,51,bachelors,few_times_week,False,2,0,manual,3,2,3,2,2,2,True,14,4.7,10,True,31,33,-2,False,g7 h1 h2!,1,False,2,5,6,0.833,1,1,2,14,Solvers
p607,R3,bg20260726,False,True,1,51,bachelors,few_times_week,False,2,0,manual,3,3,3,3,3,3,True,0,0.0,11,True,34,30,4,True,b2 g8 h7,1,True,2,5,6,0.833,1,1,2,14,Solvers
p764,R1,oc20260727,True,False,dont_know,32,some_college,few_times_month,False,3,0,manual,3,1,3,1,0,0,False,42,14.0,23,True,20,44,-24,False,c8! a7 b6!,1,False,2,1,4,0.25,0,0,0,38,Strugglers
p764,R2,b220260706,False,True,dont_know,32,some_college,few_times_month,False,3,0,manual,2,1,2,1,0,0,False,16,8.0,6,True,30,34,-4,False,g2! g7,1,False,2,1,4,0.25,0,0,0,38,Strugglers
p764,R3,bg20260726,False,True,dont_know,32,some_college,few_times_month,False,3,0,manual,2,0,2,0,0,0,False,22,11.0,6,True,23,41,-18,False,g7! h7!,1,False,2,1,4,0.25,0,0,0,38,Strugglers
p433,R1,oc20260727,True,False,2,30,bachelors,few_times_week,False,2,0,manual,4,2,3,2,0,0,False,44,11.0,17,True,19,45,-26,False,c8! g2 b6 b8!,1,False,2,1,4,0.25,0,0,1,38,Strugglers
p433,R2,b220260706,False,True,2,30,bachelors,few_times_week,False,2,0,manual,2,1,2,1,1,1,True,14,7.0,5,True,31,33,-2,False,g7 h2!,1,False,2,1,4,0.25,0,0,1,38,Strugglers
p433,R3,bg20260726,False,True,2,30,bachelors,few_times_week,False,2,0,manual,2,0,2,0,0,0,False,24,12.0,5,True,22,42,-20,False,g7! g8!,1,False,2,1,4,0.25,0,0,1,38,Strugglers
p170,R1,oc20260727,True,False,1,56,hs_incomplete,few_times_week,False,1,0,manual,5,3,3,2,0,0,False,40,8.0,241,True,21,43,-22,False,g2! b6 b7 c8 a7!,1,False,2,2,5,0.4,0,0,0,42,Strugglers
p170,R2,b220260706,False,True,1,56,hs_incomplete,few_times_week,False,1,0,manual,2,1,2,1,0,0,False,16,8.0,15,True,30,34,-4,False,g2! g7,1,False,2,2,5,0.4,0,0,0,42,Strugglers
p170,R3,bg20260726,False,True,1,56,hs_incomplete,few_times_week,False,1,0,manual,3,1,3,1,0,0,False,26,8.7,24,True,21,43,-22,False,h7! b2 g7!,1,False,2,2,5,0.4,0,0,0,42,Strugglers
p774,R1,oc20260727,True,False,2,36,bachelors,weekly,False,1,0,manual,4,2,3,2,0,0,False,40,10.0,14,True,21,43,-22,False,g2! b6 b7 a7!,1,False,2,2,4,0.5,0,0,1,28,Strugglers
p774,R2,b220260706,False,True,2,36,bachelors,weekly,False,1,0,manual,2,1,2,1,1,1,True,12,6.0,10,True,32,32,0,False,g7 g2!,1,False,2,2,4,0.5,0,0,1,28,Strugglers
p774,R3,bg20260726,False,True,2,36,bachelors,weekly,False,1,0,manual,2,1,2,1,0,0,False,16,8.0,3,True,26,38,-12,False,g7! b2,1,False,2,2,4,0.5,0,0,1,28,Strugglers
p53,R1,oc20260727,True,False,3,35,some_college,few_times_month,False,4,0,manual,4,2,3,1,1,1,True,38,9.5,17,True,22,42,-20,False,b7 g2! b6! b8,1,False,2,2,5,0.4,0,0,1,44,Strugglers
p53,R2,b220260706,False,True,3,35,some_college,few_times_month,False,4,0,manual,2,0,2,0,0,0,False,30,15.0,2,True,23,41,-18,False,g1! g2!,1,False,2,2,5,0.4,0,0,1,44,Strugglers
