pid,round,puzzle,ai,transfer,skill_rating,age,education,genai_usage,gate_correct,gate_confidence,ai_turns,end_reason,decisions,score,decisions_first_n,score_first_n,kept_win_score,kept_win_first_n,opener_optimal,disc_loss_total,disc_loss_per_decision,seconds,completed,black_discs,white_discs,margin,won,moves,attempts,solved,transfer_rounds,transfer_score,transfer_decisions,transfer_rate,transfer_wins,transfer_solved,transfer_openers,transfer_disc_loss,transfer_label
p529,R1,oc20260727,True,False,1,39,postgrad,never,True,1,0,manual,5,3,3,1,2,2,True,20,4.0,18,True,31,33,-2,False,b7 a7! c8! a1 h1,1,False,2,3,6,0.5,0,0,2,36,Strugglers
p529,R2,b220260706,False,True,1,39,postgrad,never,True,1,0,manual,3,2,3,2,2,2,True,14,4.7,6,True,31,33,-2,False,g7 h1 h2!,1,False,2,3,6,0.5,0,0,2,36,Strugglers
p529,R3,bg20260726,False,True,1,39,postgrad,never,True,1,0,manual,3,1,3,1,1,1,True,22,7.3,5,True,23,41,-18,False,b2 g7! h8!,1,False,2,3,6,0.5,0,0,2,36,Strugglers
p545,R1,oc20260727,True,False,1,48,bachelors,few_times_week,True,2,0,manual,3,2,3,2,1,1,True,38,12.7,29,True,22,42,-20,False,b7 b6! b8,1,False,2,1,4,0.25,0,0,1,38,Strugglers
p545,R2,b220260706,False,True,1,48,bachelors,few_times_week,True,2,0,manual,2,1,2,1,1,1,True,12,6.0,12,True,32,32,0,False,g7 g2!,1,False,2,1,4,0.25,0,0,1,38,Strugglers
p545,R3,bg20260726,False,True,1,48,bachelors,few_times_week,True,2,0,manual,2,0,2,0,0,0,False,26,13.0,7,True,21,43,-22,False,h7! g7!,1,False,2,1,4,0.25,0,0,1,38,Strugglers
p711,R1,oc20260727,True,False,dont_know,62,some_college,few_times_week,False,1,0,manual,4,2,3,2,1,1,True,42,10.5,21,True,20,44,-24,False,b7 b6! g2 c8!,1,False,2,1,4,0.25,0,0,0,38,Strugglers
p711,R2,b220260706,False,True,dont_know,62,some_college,few_times_week,False,1,0,manual,2,1,2,1,0,0,False,16,8.0,5,True,30,34,-4,False,g2! g7,1,False,2,1,4,0.25,0,0,0,38,Strugglers
p711,R3,bg20260726,False,True,dont_know,62,some_college,few_times_week,False,1,0,manual,2,0,2,0,0,0,False,22,11.0,5,True,23,41,-18,False,g7! h7!,1,False,2,1,4,0.25,0,0,0,38,Strugglers
p421,R1,oc20260727,True,False,2,43,postgrad,few_times_week,True,1,0,manual,4,3,3,2,1,1,True,38,9.5,57,True,22,42,-20,False,b7 b6! g2 b8,1,False,2,1,4,0.25,0,0,0,42,Strugglers
p421,R2,b220260706,False,True,2,43,postgrad,few_times_week,True,1,0,manual,2,1,2,1,0,0,False,16,8.0,13,True,30,34,-4,False,g2! g7,1,False,2,1,4,0.25,0,0,0,42,Strugglers
p421,R3,bg20260726,False,True,2,43,postgrad,few_times_week,True,1,0,manual,2,0,2,0,0,0,False,26,13.0,9,True,21,43,-22,False,h7! g7!,1,False,2,1,4,0.25,0,0,0,42,Strugglers
p270,R1,oc20260727,True,False,dont_know,36,bachelors,few_times_week,False,1,0,manual,4,2,3,2,0,0,False,40,10.0,11,True,21,43,-22,False,b6! g2 b7 a7!,1,False,2,3,5,0.6,0,0,1,22,Solvers
p270,R2,b220260706,False,True,dont_know,36,bachelors,few_times_week,False,1,0,manual,3,2,3,2,2,2,True,14,4.7,6,True,31,33,-2,False,g7 h1 h2!,1,False,2,3,5,0.6,0,0,1,22,Solvers
p270,R3,bg20260726,False,True,dont_know,36,bachelors,few_times_week,False,1,0,manual,2,1,2,1,0,0,False,8,4.0,6,True,30,34,-4,False,g8! g7,1,False,2,3,5,0.6,0,0,1,22,Solvers
p9,R1,oc20260727,True,False,1,38,postgrad,daily,True,3,0,manual,4,2,3,1,1,1,True,38,9.5,62,True,22,42,-20,False,b7 g2! b6! b8,1,False,2,5,6,0.833,1,1,2,14,Solvers
p9,R2,b220260706,False,True,1,38,postgrad,daily,True,3,0,manual,3,2,3,2,2,2,True,14,4.7,24,True,31,33,-2,False,g7 h1 h2!,1,False,2,5,6,0.833,1,1,2,14,Solvers
p9,R3,bg20260726,False,True,1,38,postgrad,daily,True,3,0,manual,3,3,3,3,3,3,True,0,0.0,30,True,34,30,4,True,b2 g8 h7,1,True,2,5,6,0.833,1,1,2,14,Solvers
p87,R1,oc20260727,True,False,2,45,bachelors,several_times_day,False,1,0,manual,3,0,3,0,0,0,False,44,14.7,19,True,19,45,-26,False,c8! b6! b8!,1,False,2,5,6,0.833,1,1,2,14,Solvers
p87,R2,b220260706,False,True,2,45,bachelors,several_times_day,False,1,0,manual,3,2,3,2,2,2,True,14,4.7,15,True,31,33,-2,False,g7 h1 h2!,1,False,2,5,6,0.833,1,1,2,14,Solvers
p87,R3,bg20260726,False,True,2,45,bachelors,several_times_day,False,1,0,manual,3,3,3,3,3,3,True,0,0.0,16,True,34,30,4,True,b2 g8 h7,1,True,2,5,6,0.833,1,1,2,14,Solvers
p412,R1,oc20260727,True,False,dont_know,34,postgrad,few_times_week,False,4,0,manual,2,0,2,0,0,0,False,54,27.0,4,True,14,50,-36,False,a7! c8!,1,False,2,1,4,0.25,0,0,0,36,Strugglers
p412,R2,b220260706,False,True,dont_know,34,postgrad,few_times_week,False,4,0,manual,2,1,2,1,0,0,False,14,7.0,4,True,31,33,-2,False,g1! g7,1,False,2,1,4,0.25,0,0,0,36,Strugglers
p412,R3,bg20260726,False,True,dont_know,34,postgrad,few_times_week,False,4,0,manual,2,0,2,0,0,0,False,22,11.0,7,True,23,41,-18,False,g7! h7!,1,False,2,1,4,0.25,0,0,0,36,Strugglers
p365,R1,oc20260727,True,False,1,46,bachelors,several_times_day,False,3,0,manual,3,2,3,2,0,0,False,40,13.3,15,True,21,43,-22,False,c8! a7 g2,1,False,2,2,4,0.5,0,0,1,30,Strugglers
